x1,x2,label
0.2705862965140353,0.969287137484412,0
-1.4023448375030405,-9.779438314621993,1
-5.675342112180175,-8.610400302329362,1
0.6755197321905446,-1.3173033212809675,0
4.295614127103973,3.7330512991509006,0
-0.9822199775237797,-1.782552755548381,0
5.55339941986674,3.0029076460571558,0
0.7794687021125023,0.8870129638900714,0
5.154248307281262,4.515650233113622,0
0.18386706368711556,-0.20066711593518302,0
5.247794698817676,2.591826173938059,0
-4.113463439654292,5.779562639492426,0
-3.622602409245422,5.594353727356354,0
0.8947463653790595,-0.47627741069101864,0
6.508238379485219,3.0038648928714906,0
3.5983244367894804,4.7622800763226945,0
-0.40187554785436563,0.4856399167872157,0
4.498139186135901,2.92215142584334,0
-1.4238075147379587,0.571614366677692,0
-0.6606878341682986,-1.0269739346232327,0
1.372221325238583,1.235077632505192,0
0.49157524085864296,-0.7622335163689312,0
-0.7561904237215554,-1.0900714202422837,0
6.326373863854813,4.692653131737863,0
-0.9939980287553852,-0.29168591144476275,0
-0.9981987856074651,0.051314261996502984,0
3.31746088342342,3.800359190535713,0
9.723606232173903,6.422472522354489,1
4.590509776678215,3.6336470109922234,0
1.3211390764643853,0.33621752962956813,0
0.7995908736035456,0.41448111541859495,0
-4.2186226224284775,5.813926265524282,0
-2.183087336902671,3.915509485131601,0
6.585988884003562,2.836014437384633,0
4.528827162148335,-8.089275847275257,1
2.350850831591785,4.648361070803766,0
5.0393721064083765,3.7044764652183146,0
-1.2934365722812338,-1.252641805432055,0
-0.21141824491219088,-0.149465089260009,0
0.4770350775685224,1.4673831128816819,0
3.800496676372023,4.902836873380841,0
-1.2222280932724485,-0.40762144245961696,0
4.704421940148802,3.705712484784999,0
-3.431363677414635,3.8088966532460393,0
5.101189532398706,4.140278140141069,0
4.214444620421994,4.590685470832411,0
3.965223217344045,4.611264278975848,0
2.3784650450260982,1.8600400793090595,0
0.27169688519821117,0.6408477756107466,0
1.859468575602836,0.9710218375156927,0
4.678487285601829,3.7896496410104494,0
7.139510512217723,3.899647606402488,0
-0.7007014693619763,-1.235839973258521,0
5.711852352374417,2.9212030620683205,0
4.6955356129862045,4.367134630022259,0
0.3009390545647318,-0.8652300223813811,0
4.05931327089287,-6.346739022859726,1
6.842239626596057,5.925018139603276,0
5.2370035078231,3.7000607012090545,0
1.8015809479427998,0.6725860256843309,0
-0.23665954208387277,-0.4574955666705628,0
-0.046760434085896314,-0.7680361239418222,0
7.767531071121729,3.580973009661671,0
-0.5813691323805673,0.4529257710569979,0
5.359851047652308,6.442676850581904,0
6.01515638353792,2.4041617009796985,0
5.354315337745281,3.1426725945050213,0
7.6904758922359715,3.5777278639556283,0
-0.6543614598463527,-0.2351432880998656,0
0.7789098456873154,5.451587745539413,0
-4.22320023351354,5.116557045556045,0
0.5487720377723017,0.8041850698472729,0
6.044185210604031,3.192326166532344,0
3.855908557904838,4.137972849257568,0
8.459530943947726,2.721516152721863,0
0.5599071358377019,0.30689819837952137,0
5.833808919273006,3.2421864710255486,0
-0.42165541764260195,0.11178027851300593,0
4.450346731924138,5.344440251884393,0
1.5673312815190024,0.4978752853927679,0
-1.0289728065010793,1.482217025928739,0
4.324575852217828,5.404179042903915,0
5.072333920202374,4.5048261508769585,0
5.907109384179882,4.874391900666554,0
1.7660426710831645,1.4204686323792375,0
-1.1328282758227954,0.29294533478756063,0
-0.4668529139551252,0.04587259535118161,0
0.48202833539898665,-0.7603709012256482,0
-2.377247430908477,-1.4724976028625538,0
-1.184507789702563,-0.5042545284694089,0
6.709734472326035,4.350977830764215,0
3.5345527656569145,3.495703578521557,0
9.005681003409713,9.975000687826338,1
7.451442350762036,4.78991304464301,0
-0.5216005770875345,-0.7892293824226648,0
1.1000436691700783,-0.9165278864259884,0
3.277020454222617,1.9336183170245866,0
-0.07554584304886724,-0.59411347112484,0
7.707621808308756,1.4555164416541397,0
5.160646460499654,3.9448159903744133,0
6.4172426424567774,4.031165773914141,0
5.494432452186832,8.935823445632412,1
8.401193917906799,-3.2797641898652246,1
2.202305925335369,0.5185860942067058,0
6.746929512998067,5.251100447679119,0
-0.9762976435257824,-0.4552824179248496,0
-0.9056917613489798,-0.7742696887863086,0
5.86668004310235,2.739005173878721,0
-0.5367993272701642,-0.3517797014601525,0
5.470481313313899,0.9150560497991913,0
2.0953449986722537,3.4494668484327264,0
5.7123059905533164,3.257370702852522,0
2.8876460214945,2.016914341636279,1
6.14135488655824,0.23494761292362298,0
1.9322041027130197,0.07900882915343971,0
1.3773436840082398,-0.5465377899894374,0
6.434372740963545,3.2175317616089383,0
0.299596212966895,-7.385305210843001,1
4.234091799633744,1.6441287465032528,0
-1.2630553332305237,0.3676673855173515,0
0.5043992109861629,0.20009685702142077,0
3.0330998511810705,5.518436828082983,0
5.161009774003431,6.1667936562255825,0
5.090981007537844,3.7319845660553925,0
8.996404794521117,2.2287446944420064,0
0.8435180346126401,1.6719616228597807,0
5.599240444907084,3.2986432876799325,0
3.1652646516539678,1.3380037796719153,1
2.7626572919894494,5.016999124080625,0
4.7737690355640305,5.368773959108488,0
0.24534864481652682,0.43015677424376947,0
6.425194154409682,4.136170811095022,0
-0.7635369463680066,0.46304062872554286,0
8.952050032154443,-0.7226955714230492,1
4.106262281345548,3.5080451803232426,0
3.320743093646121,3.8235605942754707,0
-0.8119207026342468,-0.2609477656083149,0
0.09329493552344571,-0.0463212620596307,0
-4.6092761222390175,5.257454502263319,0
1.0317857613058181,-0.8214152676668346,0
-5.117898527913141,5.494337523661323,0
5.0562171188667016,4.65480108652665,0
7.381927829499277,2.363335143030932,0
0.2841498642930411,0.3618924267315893,0
9.738274284364245,-2.0391365179180854,1
-0.12442129049038109,0.9252073727468785,0
6.225784364891443,2.089330335284677,0
1.762670199771354,0.13840879332332762,0
7.823599708247203,-2.7419786362774863,1
4.151935842015947,4.295741842314584,0
3.810513275251208,1.543452678688443,0
6.786651429835266,4.650951777205418,0
3.270106020205957,3.1441335352228483,0
2.926502588019444,3.485305337102016,0
-0.19201499542937164,0.5054096902128191,0
0.4785767505467391,0.5460830556437659,0
0.5541684083426766,1.4849619852800668,0
6.577668030098138,2.6642349932845173,0
-2.9037872873212978,6.426664236387839,0
0.5664477254892784,0.6340506790105793,0
-0.2057550748432062,-0.36219199024204124,0
-1.3804070209424992,-0.24248144458703583,0
3.84511095800942,2.7163083113496906,0
4.635282468121175,4.173662425997332,0
0.7638036964955199,1.928385352611576,0
6.868793161895333,1.1495645892788429,0
0.5274271331912483,-2.1119975347286113,0
5.561276093551563,4.42171728427261,0
-1.1130157950835293,1.3134086320324803,0
-0.8765550547142519,-0.22706109537951186,0
4.3120207139626014,4.070245290210205,0
-2.495177350061704,1.9802527422922456,1
-0.8847078341226969,-1.1011185775436922,0
0.890715464962362,0.7500977813585541,0
1.4506190112959532,1.0042240773578404,0
1.5342564609122928,0.27466303019330923,0
5.736969523723028,3.985923361189415,0
7.664841417836229,-2.674018908443926,1
-1.9353988934747755,-0.057534223019599776,0
0.9317124045636417,-0.20864783142040724,0
4.532531432241009,4.5024996777765205,0
-0.08590083304598589,0.039278050810078305,0
4.324296381144874,4.7495902042374425,0
-0.36630844054344747,-0.9867394617970238,0
-1.6279826069438788,-0.7376153882170615,0
5.060659182528373,4.005520261592342,0
8.288688784927292,-3.3492168703704643,1
0.6876420860432159,0.9463170055034189,0
0.4455218617937457,0.37836759103452366,0
1.4587729057414158,0.7662849759988549,0
-0.3662693619202376,0.6031526537719885,0
-1.073398348978739,0.22855388574204324,0
-0.6057073905577531,0.06805509458170421,0
-1.536287129535746,-0.5835490651778146,0
-1.6297168477547161,-0.2567012999745281,0
5.721003850526366,2.043857366076648,0
-0.43011235640117124,0.07855316386803407,0
-0.8104479200741606,-0.5620747396973431,0
7.7586906204963215,1.5698505384541521,0
0.2660159457317707,-0.16084647321033227,0
5.3432362925948755,2.7680789150049496,0
-0.4809319762869808,0.6635340445431235,0
-0.9452421204283977,0.04628968610158237,0
-0.4964404524006561,-0.5563941714978288,0
-0.5270462923546925,-0.5969567249023026,0
-0.49602069834920126,-0.38159114661832116,0
3.578483622138082,4.486682616243902,0
4.142398774495114,5.381306351020491,0
0.6261792488411934,0.10566072995263273,0
8.479917786659753,-2.685562731948764,1
3.0710506620287568,3.8850219268263153,0
4.744756496879673,3.644801216920765,0
2.9219202654472536,4.920976241516987,0
-0.8090044135657001,0.8078086700702313,0
5.84151658490421,3.1956991813553945,0
-0.41614505964470316,1.0076170212237525,0
4.188760242698904,4.4501510620133375,0
2.982289035585007,4.998860703655209,0
-0.7336570200206457,0.11350135041896114,0
-0.5910858449469891,0.339450953278823,0
0.6376838524435406,0.713794643356899,0
3.707582544136163,3.4137976091192757,0
3.3370811138808967,6.362062301609041,0
0.1930103766193523,-0.8199289360775387,0
-0.7860217339142406,-1.0238702403746773,0
0.47817885660857806,-0.8085918078535583,0
7.203829279865889,1.8847334028572194,0
-9.014160019523912,3.88711777990542,1
7.363908718586926,4.19297563301636,0
0.5853944725559521,0.9121230635013643,0
-7.018086426571322,9.156386476265183,1
-0.006817486415102674,0.9198004647883328,0
2.895275256599224,5.485951550266744,0
4.2117476542837275,3.9817111513643293,0
-0.8066094869598353,-0.6260340142504113,0
3.220419591745704,5.899215872750945,0
-1.0045604103175259,-0.22648780650887476,0
0.765157424704724,0.624024664630503,0
-3.92018760690603,-1.0159831339193521,0
4.455191592009512,2.2489902774625605,0
1.6388163966114186,-0.16575629041284629,0
5.159444375749824,5.528156894830123,0
4.798215242364661,4.254017283566471,0
-0.6464555729456715,-0.7935931283053095,0
1.905072479565158,1.4084755575069787,0
0.08068796424929997,0.9829997984051272,0
0.0038100478371060455,-0.005265261104625429,0
8.094696675763291,-1.961750937264978,1
0.2783895296319501,0.9178518800045692,0
3.72368735291532,3.287421546744798,0
-0.8994110536705069,-1.2263694020417537,0
8.280794673782196,4.205855741100289,0
-3.1317263110589573,6.215829075389547,0
4.180749990494573,1.6603492731572627,0
0.8495786095567996,-0.9104179766201181,0
4.245691281171267,3.9199756718812546,0
6.123501994556214,6.3745362128071505,0
7.494547500409498,4.173116768915204,0
-0.6400908374768705,0.8865017503712717,0
3.4738396932187814,5.1501542505631175,0
-3.1977762682993385,-1.3939658974181635,0
-1.3163196807761215,1.1476371909336545,0
6.751654140594835,2.937537346837426,0
-0.04462678983401895,-0.3622432923892856,0
8.905897393546104,3.372439995106703,0
1.2576298582384475,-0.015752702064607594,0
-1.8568099435619636,-1.1045564055142856,0
-2.079513073953077,9.664828729447976,1
-6.121443594386391,-6.76655328892577,1
0.755657358211564,1.00960090608631,0
-2.500488497393402,5.105233528850047,0
-1.5860773431977748,0.04864230023752348,0
-0.685855354578571,-0.08028687148715018,0
-1.4514711390708257,2.5368575388760775,1
7.121652359932499,3.259460710190743,0
5.009314329131635,2.6887578915014583,0
0.568196725795574,0.48562967795781253,0
0.6185947136119707,0.07034899628265158,0
5.722532586719389,4.536483013596184,0
6.378036134664041,3.0612528995862034,0
3.2104943947892286,4.456858309767155,0
4.0973431704758205,6.133343964923592,0
9.588397462757044,-0.7119418735870813,1
4.185344736863632,3.565339452779587,0
6.575532560821118,3.918112603712452,0
0.46676134296385535,-0.5726924585516633,0
0.2006419681948202,-0.8601946054124427,0
-0.11946845181720844,1.51751924805651,0
5.816553259541995,4.942790005880735,0
4.95996928361127,4.263156190438933,0
3.405273736551834,-0.729770392828982,1
0.702472016161528,1.1521560538092812,0
0.1346374063741403,0.6265781375765778,0
5.463328406277764,1.9784793074182874,0
-1.0511672580288542,-0.3110966796023479,0
0.41344025809722745,-0.8603066875087575,0
5.927885732957787,4.957210192735819,0
6.336566418004537,3.621178120416478,0
6.7712901868965725,1.8010310027642586,0
-1.8771788300027734,-1.823951842001744,0
-0.35202736703699017,-0.640252065418709,0
0.6154950617170503,0.17852066821514587,0
-0.3071574842436191,1.4268781902105836,0
3.334059790128981,5.4059565031181975,0
7.845837965207974,-3.003320198715864,1
0.1497927589507846,-0.5548809808708476,0
-0.7747816579893788,-0.5399717402083392,0
1.6181482933065412,1.4523895928438952,0
0.3802788640351096,1.0263362946127854,0
-0.5844363561617317,0.1829880918954485,0
4.399011352063195,4.562429270708269,0
4.779991890274082,2.1860631440860585,0
3.931328104936014,2.2892974145327996,0
5.74748886945072,2.8906189379333433,0
0.0222881827812532,-0.4823698834131012,0
-0.7671550509275474,0.5591479859488228,0
0.0479705568707125,-3.226407910859381,1
0.9028397033996562,0.900314980354441,0
4.211032502393299,5.831186419302,0
5.938973612722622,4.555400368220153,0
-0.9699447807209304,0.20025847267396468,0
-0.6333106858011867,0.4154326997963393,0
-0.9386044822034224,-1.1299658968978843,0
0.4411364177729139,0.24731495031696502,0
5.734632440996772,2.7208158226330834,0
4.028389628371429,4.241900960121085,0
-0.41281322185303027,-1.484937083463007,0
2.9774377427825995,5.146036278343771,0
2.697207734735648,4.525803580667648,0
-1.391337559630657,0.04027045074441116,0
5.41950268957548,2.4850814282183995,0
4.910383413244031,5.124293298408038,0
8.401123563170183,-2.5631553173642487,1
-0.27089205581903525,0.008416567206600322,0
1.8690855985803254,1.3696035246993976,0
-1.095795273625592,1.1047247520152153,0
-4.936378050118252,4.561626983410662,0
-0.04151501294890768,0.640030504544155,0
7.141222409697836,4.0337486406448235,0
5.523444218539561,3.678796370049052,0
4.948795855938765,7.066288029942752,0
2.579480133688579,0.7640653815397038,0
1.7948911233305886,6.647822048809379,0
0.845600905202925,-0.18442104427867329,0
0.43080043629308457,-0.40172634500928117,0
-1.0615073302475952,-0.6421482519845512,0
0.23604005452281746,0.3353248940628886,0
3.7048253323950986,5.317833217048997,0
0.4818978962384264,0.23506004919361986,0
-0.9398669058623899,0.27634271448854686,0
5.061273901869197,5.773656042611614,0
-0.5370158705634195,-0.9788652905115678,0
-1.0110876847141963,0.2994396206780345,0
6.159873559787356,4.0522093344775945,0
-3.654654692229056,3.665945515378456,0
6.253972218080434,4.634916405222528,0
0.07821772492852537,-0.4707197941471652,0
5.9393705287048135,2.7284871451569477,0
-1.5932416220691474,0.27163283614690514,0
0.690198081695452,-0.20464686385827555,0
3.970513476724493,3.292832435289767,0
0.03499870208895579,-1.5218679096758525,0
-0.8633224308950096,-1.0897500021344388,0
0.217306102598597,-1.005582839157063,0
-0.9062339397506589,0.347342940393625,0
-0.7400460547569887,-0.7873977723704042,0
0.48228324889775015,-1.2216616281218695,0
-1.1283510402847587,-0.20688202251241683,0
5.455691274791017,4.230662068025245,0
0.5489640944842195,0.8462909783666329,0
0.6838572318645085,0.265952359274892,0
0.27338744946308363,0.520455867637632,0
1.0849776171708698,-0.20691615770899066,0
0.597520283530963,0.28115978871340236,0
-1.7417429733498222,-2.6915390111972517,0
-1.6568937098498686,0.39807388534462423,0
-0.0035841487842942794,-0.4802106831181729,0
1.348341944495222,4.6730617768453335,0
-3.180507154872129,5.063396348922867,0
5.380198597180633,3.093315317921185,0
-4.593614178601201,4.938970767722934,0
-0.16765805599157493,1.769692222365737,0
0.6076790967032659,0.35280439857082,0
-2.1734749194300265,-0.473033777261382,0
0.35279275458925835,0.22499860775011607,0
7.450534621232112,3.9992642503863185,0
2.4383754471444643,-2.8342085911397152,1
4.755090868954055,2.9453916859009714,0
-0.8642822923231656,0.5128238421753247,0
-0.9141374058472739,-0.19062474780456684,0
7.6557035199342875,4.852087870072202,0
3.8260038767226825,3.2160216143559315,0
0.14964090577600417,-1.7678810092787758,0
4.90836069003474,3.778037620518057,0
0.8614693636800549,-0.32862308231378634,0
1.6255956091580688,-0.03932434675246709,0
-4.547383534270918,5.557399374048086,0
4.375514911820046,4.259828792283323,0
0.3988352308161079,0.20177766391267954,0
-0.348259043230479,0.21670194060553757,0
7.125353070481626,-7.65075854407232,1
2.4971465135627047,4.94471193765963,0
6.162925073040869,5.259898909502443,0
5.104983828338362,3.972033332943339,0
-1.0092024226020173,0.7701710200399552,0
5.211297138825492,3.7059576513232915,0
-7.820567413921684,-4.985363479958911,1
4.633681256413442,3.661557842139117,0
5.2427520010022794,4.784606212956643,0
4.1880147457658135,4.301085657574765,0
-1.365662299467779,2.6810101661343886,1
-1.396924192422431,-0.5965728481317494,0
3.7305995163168117,4.522359455920439,0
3.7528230388163197,3.087390021197641,0
0.7532514569788815,1.1398412376061728,0
2.155428131323243,3.2767514632584924,0
-1.5998837703960185,-2.8175739592343407,1
5.834489184442883,4.809080060171778,0
4.914111411631557,4.1002717042972145,0
7.839782282357478,-2.6324821885306804,1
0.5705675262062363,-1.4151315083593,0
4.184079425707286,5.048085305490302,0
-3.0188484122152666,4.247818586626273,0
4.131507462322759,2.375454785250213,0
-3.103602227829681,4.867160079149701,0
3.263474376569624,4.340445328617655,0
0.7907831897453289,-1.1328325805043526,0
8.030387602996353,-2.8669567991771308,1
-0.06283669214581299,-0.003700219567397811,0
3.284640558292298,5.208744763190316,0
2.507073919814199,3.5129158276850383,0
0.7473089143235393,0.37923704386835855,0
0.48821622228308653,0.6283756963882681,0
5.030607734692063,3.562833610637812,0
0.24970449743658565,1.7474697240361117,0
6.9801608439009755,3.3306951422595645,0
0.8778110159845971,1.0182414451076618,0
8.044718648830242,-2.783899332475665,1
4.515621059748837,4.889562711867971,0
-1.2188420972381764,-1.4045787047685039,0
-0.7176516814524845,-1.0345422889058462,0
-0.2986988151823294,0.0301405448975553,0
-3.3956583454327935,4.090466812719471,0
2.4317848885052356,3.8614403374595336,0
6.490693575475009,3.600366511045717,0
-4.337009382187786,4.75857689700336,0
0.105845209646352,1.630799981523105,0
6.304571380816491,4.361729724084518,0
4.289429633131654,3.4441110881051324,0
6.206790041039513,4.0996804111833125,0
-0.8279077772962932,-0.05426319586118946,0
0.34855120912940807,-0.2619567278544527,0
9.896260586075446,-7.704274426787752,1
4.7728232214540025,3.799667388566374,0
3.4080377948773686,4.556081499672041,0
6.113864489209808,2.832718507351604,0
-0.4533765664168347,1.0624108597226753,0
5.408484034637807,5.355219133847875,0
4.387833363035972,3.1883578971495012,0
-1.0992178486047914,-0.9131787275439109,0
3.0852901363791085,5.144530523710948,0
-0.4141055354157753,1.155424220909766,0
5.21471486777986,4.781359991902096,0
1.8181687102466098,1.4616623018832493,0
3.959092162044591,4.146016196638814,0
5.9820337553550855,1.9137483805292175,0
-0.17811338615350222,-1.250363386902108,0
4.589596549654989,2.8037080838202995,0
0.06709797015499112,-0.6355873915595699,0
-0.28103314098817894,0.27526034616846073,0
0.03046406772943827,-1.107016249929189,0
-3.217363549260287,4.6547177563518165,0
-0.20259958658952945,-2.1222798029364376,0
-0.3546056413262663,1.108311816476893,0
-4.107154048688468,4.707649090590654,0
-3.4490545812301416,8.462877754337153,1
-1.8766420696699975,-1.3442679584813857,0
0.5756913741317634,0.6061490033146688,0
4.505391190122408,2.2714452823409577,0
1.3832770202236893,-0.0986238112915782,0
6.094175279051159,5.211696627697529,0
3.312056636853599,1.6275173854333052,1
8.611240540711453,-1.4331441113007912,1
-3.5437100457231345,0.9097629611392399,1
-0.2952455759910279,0.9318928674635873,0
0.18473695895365363,0.13846039325795387,0
-5.1597512258478915,5.562753482826738,0
7.515634956221135,3.80233206074263,0
-0.7148264707758457,0.7509675658846086,0
-1.9350669771527693,-1.6517682187449032,0
0.24524060704453726,-0.7173357134343631,0
6.064589458852323,2.5477588653189,0
1.7220705495384723,-2.2368528913832737,1
-0.9413319184789178,-0.08408309629317921,0
2.5742237611184,1.3038463773729432,0
3.321663353792224,3.4025241164995847,0
-2.9711665305863306,-6.657998244687322,1
4.860375937994407,4.4729752545991435,0
0.4902790627090902,0.31056948148476343,0
5.237937855615436,5.547685602310077,0
1.4280755774247262,1.6640701950934733,0
-3.7731757530999195,3.5434208908454403,0
-0.4384113665830185,-0.062188023932209624,0
4.93098346230838,3.9235034928767916,0
4.358253046241523,4.262737305735675,0
3.6735417966288235,4.031388731251474,0
5.589334402871207,5.167054001908587,0
0.808463953698631,-0.36079457935880477,0
8.0092599046863,-2.8056828970616228,1
0.4212807216760996,0.7907784763316511,0
-0.13226024100759112,0.4104861354791919,0
4.99468779816804,5.2948428778694145,0
3.89721145791224,4.839976206720439,0
1.4027448218245897,0.5491357069383047,0
4.213744259658725,5.309435158728932,0
4.77087938509532,3.7378794147255245,0
7.668843256058038,2.322295066513756,0
-4.337927891639841,5.811867750706065,0
7.771303302369401,1.8240924002907772,0
-0.7413385386366562,1.0111532307855349,0
-5.5220553338863,-1.1216660390692041,1
8.074395234807907,3.0482328120272606,0
-8.183236378771717,-7.421253891603657,1
-0.7826718478581887,0.18979183834099214,0
0.8470055422235152,6.2354722423082904,0
-0.037898167558634906,0.13210536926168961,0
4.309853815464104,1.7691110381758492,0
-0.9474096264058589,0.9781701793837633,0
-0.5263637039832074,-0.9275772185387237,0
6.217607564949355,2.917835667235484,0
0.2293719097239744,0.3165866546511338,0
-4.1165521212289695,4.4863149173293655,0
4.0325354910221956,4.416201355650097,0
-3.690029956680015,3.439913296133832,0
0.4656799089410032,0.2697219625067902,0
6.081564836611419,4.634009017412825,0
5.17863897229363,-4.058389002440032,1
6.790506489162296,3.494508289286758,0
0.6440103266053698,0.29944865008884664,0
5.345635530404983,3.768077693711719,0
4.45258018177857,3.7420622952978673,0
7.565528376523022,5.387771776451143,0
-3.1880646979530236,4.350751288549453,0
